line_number,speaker,text,act,scene,scene_id,act_scene,neg,neu,pos,compound,vader_label,rolling_compound,rolling_intensity,rolling_volatility,speech_id,weighted_compound,rolling_weighted,is_pos,is_neg,roll_pos_minus_neg,diff_vs_play_w21,diff_vs_play_w11,rolling_within_speech
2334,Young Siward,What is thy name?,5,7,27,"Act 5, Scene 7",0.0,1.0,0.0,0.0,neu,-0.3136333333333333,0.22693333333333332,0.3930600632642972,0,0.0,-0.1986164033333333,0,0,-0.5,-0.1728857142857143,-0.044496969696969646,0.0
2336,Young Siward,"No, though thou call’st thyself a hotter name",5,7,27,"Act 5, Scene 7",0.0,1.0,0.0,0.0,neu,-0.2688285714285714,0.335125,0.387064881512131,1,0.0,-0.1702426314285714,0,0,-0.42857142857142855,-0.12412380952380955,-0.044064935064934974,0.0
2337,Young Siward,Than any is in hell.,5,7,27,"Act 5, Scene 7",0.535,0.465,0.0,-0.6808,neg,-0.2688285714285714,0.37636,0.3476579396475794,1,-0.46348863999999995,-0.1702426314285714,0,1,-0.42857142857142855,-0.12412380952380955,-0.09194675324675317,-0.3404
2339,Young Siward,The devil himself could not pronounce a title,5,7,27,"Act 5, Scene 7",0.386,0.614,0.0,-0.6597,neg,-0.2688285714285714,0.37636,0.3476579396475794,2,-0.43520408999999993,-0.1702426314285714,0,1,-0.42857142857142855,-0.11750952380952384,-0.13684675324675316,-0.6597
2340,Young Siward,More hateful to mine ear.,5,7,27,"Act 5, Scene 7",0.466,0.534,0.0,-0.5413,neg,-0.2688285714285714,0.37636,0.3476579396475794,2,-0.29300569,-0.1702426314285714,0,1,-0.42857142857142855,-0.12691428571428573,-0.13684675324675316,-0.6005
2342,Young Siward,"Thou liest, abhorrèd tyrant. With my sword",5,7,27,"Act 5, Scene 7",0.0,1.0,0.0,0.0,neu,-0.2688285714285714,0.30025,0.3500521532571968,3,0.0,-0.1702426314285714,0,0,-0.42857142857142855,-0.15652380952380954,-0.15412857142857134,0.0
2343,Young Siward,I’ll prove the lie thou speak’st.,5,7,27,"Act 5, Scene 7",0.0,1.0,0.0,0.0,neu,-0.3136333333333333,0.18043333333333333,0.3125197007123445,3,0.0,-0.1986164033333333,0,0,-0.5,-0.20132857142857144,-0.26082424242424235,0.0
