line_number,speaker,text,act,scene,scene_id,act_scene,neg,neu,pos,compound,vader_label,rolling_compound,rolling_intensity,rolling_volatility,speech_id,weighted_compound,rolling_weighted,is_pos,is_neg,roll_pos_minus_neg,diff_vs_play_w21,diff_vs_play_w11,rolling_within_speech
1566,Spirit 2: Bloody Child,Macbeth! Macbeth! Macbeth!—,4,1,18,"Act 4, Scene 1",0.0,1.0,0.0,0.0,neu,-0.035100000000000006,0.13396666666666665,0.2320370731873106,0,0.0,-0.033141420000000005,0,0,0.0,-0.0003571428571428892,-0.016263636363636313,0.0
1568,Spirit 2: Bloody Child,"Be bloody, bold, and resolute. Laugh to scorn",4,1,18,"Act 4, Scene 1",0.331,0.178,0.491,0.4019,pos,-0.035100000000000006,0.23604999999999998,0.3875929393921756,1,0.16152360999999998,-0.033141420000000005,1,0,0.0,-0.01755714285714289,-0.043136363636363584,0.4019
1569,Spirit 2: Bloody Child,"The power of man, for none of woman born",4,1,18,"Act 4, Scene 1",0.0,1.0,0.0,0.0,neu,-0.035100000000000006,0.23604999999999998,0.3875929393921756,1,0.0,-0.033141420000000005,0,0,0.0,-0.027190476190476223,0.02217272727272733,0.20095
1570,Spirit 2: Bloody Child,Shall harm Macbeth.,4,1,18,"Act 4, Scene 1",0.636,0.364,0.0,-0.5423,neg,-0.035100000000000006,0.3147333333333333,0.47383656465072427,1,-0.29408929,-0.033141420000000005,0,1,0.0,-0.027190476190476223,0.07005454545454551,-0.04680000000000001
