line_number,speaker,text,act,scene,scene_id,act_scene,neg,neu,pos,compound,vader_label,rolling_compound,rolling_intensity,rolling_volatility,speech_id,weighted_compound,rolling_weighted,is_pos,is_neg,roll_pos_minus_neg,diff_vs_play_w21,diff_vs_play_w11,rolling_within_speech
2242,Soldier(s),It shall be done.,5,4,24,"Act 5, Scene 4",0.0,1.0,0.0,0.0,neu,0.10073333333333334,0.10073333333333334,0.08723762567455247,0,0.0,0.01522080666666667,0,0,0.6666666666666666,-0.06969047619047622,-0.014021212121212046,0.0
2435,Soldier(s),"Hail, King of Scotland!",5,8,28,"Act 5, Scene 8",0.0,0.653,0.347,0.1511,pos,0.10073333333333334,0.10073333333333334,0.08723762567455247,1,0.022831210000000005,0.01522080666666667,1,0,0.6666666666666666,-0.07730000000000004,-0.07542121212121206,0.1511
2436,Soldier(s),"Hail, King of Scotland!",5,8,28,"Act 5, Scene 8",0.0,0.653,0.347,0.1511,pos,0.10073333333333334,0.10073333333333334,0.08723762567455247,1,0.022831210000000005,0.01522080666666667,1,0,0.6666666666666666,-0.04940000000000003,-0.061684848484848426,0.1511
